0,39.0
1,42.0
2,43.0
3,38.0
4,41.0
5,42.0
6,39.0
7,40.0
8,41.0
9,38.0
10,40.0
11,42.0
12,37.0
13,39.0
14,41.0
15,37.0
16,39.0
17,41.0
18,38.0
19,40.0
20,41.0
21,38.0
22,39.0
23,40.0
24,38.0
25,39.0
26,41.0
27,37.0
28,38.0
29,40.0
30,37.0
31,38.0
32,40.0
33,38.0
34,40.0
35,41.0
36,39.0
37,40.0
38,40.0
39,38.0
40,39.0
41,39.0
42,38.0
43,39.0
44,39.0
45,38.0
46,39.0
47,40.0
48,38.0
49,38.0
50,40.0
51,38.0
52,38.0
53,39.0
54,37.0
55,37.0
56,39.0
57,37.0
58,37.0
59,38.0
60,37.0
61,38.0
62,39.0
63,37.0
64,39.0
65,40.0
66,37.0
67,38.0
68,39.0
69,37.0
70,38.0
71,40.0
72,36.0
73,37.0
74,39.0
75,36.0
76,37.0
77,39.0
78,37.0
79,39.0
80,40.0
81,38.0
82,39.0
83,39.0
84,37.0
85,38.0
86,38.0
87,37.0
88,38.0
89,38.0
90,37.0
91,38.0
92,39.0
93,37.0
94,37.0
95,39.0
96,37.0
97,38.0
98,38.0
99,36.0
100,36.0
101,38.0
102,36.0
103,37.0
104,37.0
105,36.0
106,37.0
107,38.0
108,34.0
109,35.0
110,40.0
111,38.0
112,40.0
113,40.0
114,37.0
115,39.0
116,39.0
117,34.0
118,34.0
119,39.0
120,37.0
121,39.0
122,39.0
123,37.0
124,38.0
125,38.0
126,37.0
127,39.0
128,39.0
129,36.0
130,37.0
131,37.0
132,36.0
133,38.0
134,38.0
135,33.0
136,33.0
137,39.0
138,38.0
139,38.0
140,39.0
141,37.0
142,38.0
143,39.0
144,36.0
145,38.0
146,38.0
147,36.0
148,37.0
149,38.0
150,36.0
151,37.0
152,38.0
153,36.0
154,37.0
155,38.0
156,35.0
157,36.0
158,37.0
159,35.0
160,36.0
161,37.0
162,35.0
163,36.0
164,37.0
165,31.0
166,32.0
167,37.0
