0,56.0
1,54.0
2,50.0
3,61.0
4,55.0
5,55.0
6,53.0
7,55.0
8,56.0
9,54.0
10,52.0
11,51.0
12,53.0
13,51.0
14,53.0
15,54.0
16,51.0
17,54.0
18,60.0
19,54.0
20,60.0
21,54.0
22,54.0
23,60.0
24,54.0
25,57.0
26,54.0
27,53.0
28,56.0
29,54.0
30,53.0
31,51.0
32,54.0
33,52.0
34,51.0
35,57.0
36,50.0
37,57.0
38,53.0
39,49.0
40,56.0
41,52.0
42,50.0
43,51.0
44,51.0
45,50.0
46,51.0
47,48.0
48,49.0
49,51.0
50,53.0
51,50.0
52,51.0
53,54.0
54,48.0
55,50.0
56,52.0
57,49.0
58,51.0
59,53.0
60,50.0
61,47.0
62,47.0
63,59.0
64,53.0
65,59.0
66,53.0
67,53.0
68,59.0
69,53.0
70,56.0
71,55.0
72,52.0
73,55.0
74,55.0
75,52.0
76,50.0
77,55.0
78,52.0
79,51.0
80,57.0
81,52.0
82,57.0
83,56.0
84,51.0
85,56.0
86,56.0
87,52.0
88,51.0
89,56.0
90,51.0
91,56.0
92,53.0
93,50.0
94,56.0
95,52.0
96,49.0
97,56.0
98,53.0
99,49.0
100,55.0
101,51.0
102,48.0
103,56.0
104,52.0
105,49.0
106,51.0
107,51.0
108,52.0
109,51.0
110,57.0
111,52.0
112,57.0
113,56.0
114,51.0
115,56.0
116,56.0
117,52.0
118,51.0
119,56.0
120,51.0
121,56.0
122,53.0
123,50.0
124,56.0
125,52.0
126,50.0
127,56.0
128,51.0
129,49.0
130,55.0
131,51.0
132,49.0
133,56.0
134,50.0
135,50.0
136,51.0
137,51.0
138,50.0
139,50.0
140,47.0
141,49.0
142,52.0
143,53.0
144,50.0
145,50.0
146,54.0
147,48.0
148,51.0
149,52.0
150,49.0
151,52.0
152,53.0
153,50.0
154,50.0
155,47.0
156,47.0
157,50.0
158,51.0
159,48.0
160,51.0
161,52.0
162,49.0
163,51.0
164,46.0
165,49.0
166,46.0
167,46.0
