0,47.0
1,46.0
2,48.0
3,47.0
4,46.0
5,47.0
6,48.0
7,46.0
8,48.0
9,48.0
10,47.0
11,48.0
12,47.0
13,49.0
14,52.0
15,48.0
16,50.0
17,53.0
18,47.0
19,45.0
20,47.0
21,47.0
22,45.0
23,48.0
24,47.0
25,47.0
26,48.0
27,46.0
28,52.0
29,52.0
30,47.0
31,50.0
32,53.0
33,47.0
34,46.0
35,48.0
36,48.0
37,48.0
38,48.0
39,47.0
40,51.0
41,52.0
42,48.0
43,51.0
44,53.0
45,47.0
46,48.0
47,48.0
48,47.0
49,52.0
50,52.0
51,48.0
52,53.0
53,53.0
54,46.0
55,51.0
56,52.0
57,47.0
58,52.0
59,53.0
60,48.0
61,49.0
62,50.0
63,46.0
64,44.0
65,46.0
66,46.0
67,44.0
68,47.0
69,46.0
70,46.0
71,47.0
72,46.0
73,51.0
74,52.0
75,47.0
76,49.0
77,52.0
78,46.0
79,45.0
80,47.0
81,47.0
82,47.0
83,48.0
84,46.0
85,50.0
86,52.0
87,47.0
88,50.0
89,53.0
90,46.0
91,47.0
92,47.0
93,47.0
94,51.0
95,52.0
96,47.0
97,52.0
98,53.0
99,46.0
100,50.0
101,51.0
102,46.0
103,51.0
104,52.0
105,47.0
106,48.0
107,52.0
108,47.0
109,43.0
110,47.0
111,47.0
112,47.0
113,48.0
114,46.0
115,48.0
116,52.0
117,47.0
118,49.0
119,53.0
120,47.0
121,48.0
122,48.0
123,47.0
124,52.0
125,52.0
126,48.0
127,53.0
128,53.0
129,46.0
130,51.0
131,51.0
132,47.0
133,52.0
134,52.0
135,48.0
136,49.0
137,52.0
138,46.0
139,47.0
140,47.0
141,46.0
142,52.0
143,52.0
144,47.0
145,53.0
146,53.0
147,46.0
148,51.0
149,52.0
150,47.0
151,52.0
152,53.0
153,48.0
154,52.0
155,50.0
156,47.0
157,51.0
158,51.0
159,48.0
160,52.0
161,52.0
162,49.0
163,52.0
164,49.0
165,47.0
166,48.0
167,49.0
