0,37.0
1,41.0
2,39.0
3,39.0
4,41.0
5,41.0
6,40.0
7,41.0
8,42.0
9,40.0
10,40.0
11,39.0
12,39.0
13,40.0
14,42.0
15,39.0
16,40.0
17,42.0
18,38.0
19,43.0
20,40.0
21,39.0
22,44.0
23,41.0
24,39.0
25,41.0
26,41.0
27,39.0
28,40.0
29,41.0
30,38.0
31,40.0
32,41.0
33,35.0
34,39.0
35,39.0
36,40.0
37,42.0
38,42.0
39,40.0
40,41.0
41,42.0
42,36.0
43,41.0
44,42.0
45,37.0
46,38.0
47,39.0
48,39.0
49,41.0
50,41.0
51,39.0
52,42.0
53,41.0
54,39.0
55,41.0
56,41.0
57,39.0
58,41.0
59,41.0
60,38.0
61,41.0
62,41.0
63,37.0
64,42.0
65,39.0
66,38.0
67,43.0
68,40.0
69,39.0
70,40.0
71,40.0
72,39.0
73,41.0
74,41.0
75,37.0
76,39.0
77,40.0
78,34.0
79,39.0
80,39.0
81,39.0
82,41.0
83,41.0
84,39.0
85,42.0
86,42.0
87,35.0
88,40.0
89,41.0
90,38.0
91,41.0
92,40.0
93,38.0
94,41.0
95,40.0
96,38.0
97,41.0
98,40.0
99,38.0
100,40.0
101,40.0
102,38.0
103,40.0
104,40.0
105,37.0
106,40.0
107,40.0
108,30.0
109,34.0
110,34.0
111,35.0
112,39.0
113,37.0
114,35.0
115,39.0
116,38.0
117,31.0
118,36.0
119,37.0
120,37.0
121,41.0
122,39.0
123,37.0
124,41.0
125,41.0
126,37.0
127,41.0
128,41.0
129,37.0
130,41.0
131,41.0
132,37.0
133,41.0
134,41.0
135,33.0
136,37.0
137,37.0
138,42.0
139,39.0
140,39.0
141,42.0
142,40.0
143,39.0
144,42.0
145,41.0
146,38.0
147,42.0
148,40.0
149,42.0
150,42.0
151,41.0
152,42.0
153,37.0
154,41.0
155,41.0
156,41.0
157,40.0
158,42.0
159,41.0
160,41.0
161,42.0
162,37.0
163,41.0
164,42.0
165,33.0
166,37.0
167,39.0
