0,47.0
1,48.0
2,48.0
3,48.0
4,49.0
5,51.0
6,47.0
7,48.0
8,49.0
9,56.0
10,57.0
11,57.0
12,55.0
13,56.0
14,56.0
15,48.0
16,49.0
17,49.0
18,47.0
19,48.0
20,51.0
21,48.0
22,49.0
23,49.0
24,56.0
25,57.0
26,57.0
27,55.0
28,56.0
29,56.0
30,48.0
31,49.0
32,49.0
33,47.0
34,48.0
35,49.0
36,56.0
37,57.0
38,57.0
39,55.0
40,56.0
41,56.0
42,48.0
43,49.0
44,50.0
45,55.0
46,56.0
47,56.0
48,55.0
49,57.0
50,57.0
51,55.0
52,56.0
53,56.0
54,55.0
55,57.0
56,56.0
57,56.0
58,57.0
59,57.0
60,48.0
61,49.0
62,49.0
63,46.0
64,47.0
65,50.0
66,47.0
67,48.0
68,48.0
69,55.0
70,56.0
71,56.0
72,54.0
73,55.0
74,55.0
75,47.0
76,48.0
77,48.0
78,47.0
79,48.0
80,49.0
81,56.0
82,57.0
83,57.0
84,55.0
85,56.0
86,56.0
87,48.0
88,49.0
89,49.0
90,55.0
91,57.0
92,57.0
93,55.0
94,57.0
95,57.0
96,55.0
97,57.0
98,57.0
99,54.0
100,56.0
101,56.0
102,55.0
103,56.0
104,56.0
105,47.0
106,49.0
107,49.0
108,42.0
109,43.0
110,44.0
111,51.0
112,52.0
113,52.0
114,50.0
115,51.0
116,51.0
117,44.0
118,46.0
119,45.0
120,51.0
121,52.0
122,53.0
123,55.0
124,56.0
125,57.0
126,50.0
127,52.0
128,52.0
129,54.0
130,56.0
131,56.0
132,50.0
133,51.0
134,51.0
135,45.0
136,47.0
137,46.0
138,51.0
139,53.0
140,53.0
141,55.0
142,57.0
143,57.0
144,51.0
145,52.0
146,53.0
147,54.0
148,56.0
149,56.0
150,55.0
151,56.0
152,57.0
153,49.0
154,52.0
155,52.0
156,53.0
157,55.0
158,55.0
159,54.0
160,56.0
161,56.0
162,49.0
163,51.0
164,51.0
165,45.0
166,47.0
167,47.0
